scenario,region,variables,unit,2020,2030,2050
S3 Renew,FR,Production|Hydrogen|Transport|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Renew,FR,Production|Hydrogen|Fossil fuel refineries|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Renew,FR,Production|Hydrogen|Biofuel refineries|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Renew,FR,Production|Hydrogen|Power to liquid|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Renew,FR,Production|Hydrogen|Ammonia|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Renew,FR,Production|Hydrogen|Steel|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Renew,FR,Production|Hydrogen|Chemicals|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Renew,FR,Production|Hydrogen|Power to gas|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Renew,FR,Production|Hydrogen|Transport|Electrolysis,TWh H2/year,0,3.2,12.5
S3 Renew,FR,Production|Hydrogen|Fossil fuel refineries|Electrolysis,TWh H2/year,0,0,0
S3 Renew,FR,Production|Hydrogen|Biofuel refineries|Electrolysis,TWh H2/year,0,2,3.2
S3 Renew,FR,Production|Hydrogen|Power to liquid|Electrolysis,TWh H2/year,0,0,0
S3 Renew,FR,Production|Hydrogen|Ammonia|Electrolysis,TWh H2/year,0,2.2,6
S3 Renew,FR,Production|Hydrogen|Steel|Electrolysis,TWh H2/year,0,12.5,12.8
S3 Renew,FR,Production|Hydrogen|Chemicals|Electrolysis,TWh H2/year,0,16.2,35.3
S3 Renew,FR,Production|Hydrogen|Power to gas|Electrolysis,TWh H2/year,0,3.9,24.1
S3 Renew,FR,Production|Hydrogen|Fossil fuel refineries|Co-produced|Oil refining,TWh H2/year,6.7,5.2,0
S3 Renew,FR,Production|Hydrogen|Imported|Electrolysis,TWh H2/year,0,6,48
S3 Renew,FR,Production|Hydrogen|Total,TWh H2/year,20.6,49.4,93.9
S3 Renew,FR,Production|Hydrogen|Total from gas without co-produced from fossil fuels,TWh H2/year,13.9,4.3,0
S3 Renew,FR,Production|Hydrogen|Total from electrolysis,TWh H2/year,0,39.9,93.9
S3 Renew,FR,Production|Hydrogen|Share electrolysis over gas + electrolysis,%,0,90.27149321,100
S3 Renew,FR,Production|Hydrogen|Fossil fuel refineries|Empty,TWh H2/year,0,0,1
S3 Nuc,FR,Efficiency|Hydrogen|Electrolyzer,%,61,65,72
S3 Nuc,FR,Production|Hydrogen|Transport|Steam methane reforming,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Fossil fuel refineries|Steam methane reforming,TWh H2/year,4.3,0,0
S3 Nuc,FR,Production|Hydrogen|Biofuel refineries|Steam methane reforming,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Power to liquid|Steam methane reforming,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Ammonia|Steam methane reforming,TWh H2/year,7.3,4.3,0
S3 Nuc,FR,Production|Hydrogen|Steel|Steam methane reforming,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Chemicals|Steam methane reforming,TWh H2/year,2.3,0,0
S3 Nuc,FR,Production|Hydrogen|Power to gas|Steam methane reforming,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Transport|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Fossil fuel refineries|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Biofuel refineries|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Power to liquid|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Ammonia|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Steel|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Chemicals|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Power to gas|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Transport|Electrolysis,TWh H2/year,0,3.2,12.5
S3 Nuc,FR,Production|Hydrogen|Fossil fuel refineries|Electrolysis,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Biofuel refineries|Electrolysis,TWh H2/year,0,2,3.2
S3 Nuc,FR,Production|Hydrogen|Power to liquid|Electrolysis,TWh H2/year,0,0,0
S3 Nuc,FR,Production|Hydrogen|Ammonia|Electrolysis,TWh H2/year,0,2.2,6
S3 Nuc,FR,Production|Hydrogen|Steel|Electrolysis,TWh H2/year,0,12.5,12.8
S3 Nuc,FR,Production|Hydrogen|Chemicals|Electrolysis,TWh H2/year,0,16.2,35.3
S3 Nuc,FR,Production|Hydrogen|Power to gas|Electrolysis,TWh H2/year,0,3.9,24.1
S3 Nuc,FR,Production|Hydrogen|Fossil fuel refineries|Co-produced|Oil refining,TWh H2/year,6.7,5.2,0
S3 Nuc,FR,Production|Hydrogen|Imported|Electrolysis,TWh H2/year,0,6,48
S3 Nuc,FR,Production|Hydrogen|Total,TWh H2/year,20.6,49.4,93.9
S3 Nuc,FR,Production|Hydrogen|Total from gas without co-produced from fossil fuels,TWh H2/year,13.9,4.3,0
S3 Nuc,FR,Production|Hydrogen|Total from electrolysis,TWh H2/year,0,39.9,93.9
S3 Nuc,FR,Production|Hydrogen|Share electrolysis over gas + electrolysis,%,0,90.27149321,100
S3 Nuc,FR,Production|Hydrogen|Fossil fuel refineries|Empty,TWh H2/year,0,0,1
S4,FR,Efficiency|Hydrogen|Electrolyzer,%,61,65,72
S4,FR,Production|Hydrogen|Transport|Steam methane reforming,TWh H2/year,4.3,0,0
S4,FR,Production|Hydrogen|Fossil fuel refineries|Steam methane reforming,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Biofuel refineries|Steam methane reforming,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Power to liquid|Steam methane reforming,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Ammonia|Steam methane reforming,TWh H2/year,7.3,0,0
S4,FR,Production|Hydrogen|Steel|Steam methane reforming,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Chemicals|Steam methane reforming,TWh H2/year,2.3,0,0
S4,FR,Production|Hydrogen|Power to gas|Steam methane reforming,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Transport|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Fossil fuel refineries|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Biofuel refineries|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Power to liquid|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Ammonia|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,6.4,6.2
S4,FR,Production|Hydrogen|Steel|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Chemicals|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,7.1,5.8
S4,FR,Production|Hydrogen|Power to gas|Steam methane reforming with Carbone Capture and Storage,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Transport|Electrolysis,TWh H2/year,0,1.5,5.8
S4,FR,Production|Hydrogen|Fossil fuel refineries|Electrolysis,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Biofuel refineries|Electrolysis,TWh H2/year,0,2.5,4.3
S4,FR,Production|Hydrogen|Power to liquid|Electrolysis,TWh H2/year,0,0,13.4
S4,FR,Production|Hydrogen|Ammonia|Electrolysis,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Steel|Electrolysis,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Chemicals|Electrolysis,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Power to gas|Electrolysis,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Fossil fuel refineries|Co-produced|Oil refining,TWh H2/year,6.7,5.2,0
S4,FR,Production|Hydrogen|Imported|Electrolysis,TWh H2/year,0,0,0
S4,FR,Production|Hydrogen|Total,TWh H2/year,20.6,22.7,35.5
S4,FR,Production|Hydrogen|Total from gas without co-produced from fossil fuels,TWh H2/year,13.9,13.5,12
S4,FR,Production|Hydrogen|Total from electrolysis,TWh H2/year,0,4,23.5
S4,FR,Production|Hydrogen|Share electrolysis over gas + electrolysis,%,0,22.85714286,66.1971831
S4,FR,Production|Hydrogen|Fossil fuel refineries|Empty,TWh H2/year,0,0,1
S1,FR,Production|Natural gas|Anaerobic digestion CIVE|Biogas,Nm3/year,1.41E+08,3.51E+08,3.61E+08
S1,FR,Production|Natural gas|Anaerobic digestion dedicated crops|Biogas,Nm3/year,9.67E+07,1.10E+07,0.00E+00
S1,FR,Production|Natural gas|Anaerobic digestion grass|Biogas,Nm3/year,1.27E+07,3.01E+08,1.97E+08
S1,FR,Production|Natural gas|Anaerobic digestion biowaste|Biogas,Nm3/year,1.82E+08,0.00E+00,0.00E+00
S1,FR,Production|Natural gas|Anaerobic digestion sewage sludge|Biogas,Nm3/year,0.00E+00,1.50E+07,1.98E+07
S1,FR,Production|Natural gas|Anaerobic digestion agricultural residues|Biogas,Nm3/year,3.54E+07,2.38E+08,3.25E+08
S1,FR,Production|Natural gas|Anaerobic digestion industrial wastewater|Biogas,Nm3/year,1.83E+08,1.47E+07,1.04E+06
S1,FR,Production|Natural gas|Anaerobic digestion animal manure|Biogas,Nm3/year,4.23E+08,1.74E+07,1.02E+07
S1,FR,Production|Natural gas|Pyrogasification|Renewable,Nm3/year,0,0,0
S1,FR,Production|Natural gas|Pyrogasification|Fossil,Nm3/year,0,0,0
S1,FR,Production|Natural gas|Pyrogasification with CCS|Renewable,Nm3/year,0,0,0
S1,FR,Production|Natural gas|Power to gas,Nm3/year,0,270000000,3636000000
S1,FR,Efficiency|Natural gas|Power to gas|Methanation,%,77,83,85
S1,FR,Production|Natural gas|Imports|Fossil,Nm3/year,38430000000,21237000000,1807000000
S1,FR,Production|Natural gas|Imports|Renewable,Nm3/year,0,0,0
S1,FR,Production|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane,Nm3/year,9.90E+07,2.27E+09,6.49E+09
S1,FR,Production|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane,Nm3/year,3.02E+07,7.12E+07,0.00E+00
S1,FR,Production|Natural gas|Anaerobic digestion grass|Biogas to biomethane,Nm3/year,6.57E+06,1.93E+09,3.81E+09
S1,FR,Production|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane,Nm3/year,2.81E+07,2.39E+08,3.62E+08
S1,FR,Production|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane,Nm3/year,2.85E+07,1.12E+08,1.67E+08
S1,FR,Production|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane,Nm3/year,4.52E+07,1.53E+09,6.25E+09
S1,FR,Production|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane,Nm3/year,6.44E+07,1.85E+08,5.00E+07
S1,FR,Production|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane,Nm3/year,1.24E+08,1.19E+08,1.92E+08
S1,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Generic,%,1,1.00540062,1.025835592
S1,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.031420892,1.163448536
S1,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Biogenic CH4 emissions,%,1,1.220515396,5.907434554
S1,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Generic,%,1,1.00540062,1.025835592
S1,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.031420892,1.163885572
S1,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Biogenic CH4 emissions,%,1,1.220515396,5.907434554
S1,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Generic,%,1,1.00540062,1.025835592
S1,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.031420892,1.163448536
S1,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Biogenic CH4 emissions,%,1,1.220515396,5.907434554
S1,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Generic,%,1,1.00540062,1.025835592
S1,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.031420892,1.163885572
S1,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Biogenic CH4 emissions,%,1,1.220515396,5.907434554
S1,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Generic,%,1,1.00540062,1.025835592
S1,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.031420892,1.163448536
S1,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Biogenic CH4 emissions,%,1,1.220515396,5.907434554
S1,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Generic,%,1,1.00540062,1.025835592
S1,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.031420892,1.163885572
S1,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Biogenic CH4 emissions,%,1,1.220515396,5.907434554
S1,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Generic,%,1,1.00540062,1.025835592
S1,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.031420892,1.163448536
S1,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Biogenic CH4 emissions,%,1,1.220515396,5.907434554
S1,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Generic,%,1,1.00540062,1.025835592
S1,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.031420892,1.163885572
S1,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Biogenic CH4 emissions,%,1,1.220515396,5.907434554
S1,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane membrane,Nm3/year,3.60E+08,5191006642,1.11E+10
S1,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane chemical,Nm3/year,1.25E+07,180487307.8,3.87E+08
S1,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane water,Nm3/year,1.25E+07,180487307.8,3.87E+08
S1,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane PSA,Nm3/year,3.35E+07,482364309.4,1.04E+09
S1,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic,Nm3/year,8.36E+06,120591077.4,2.59E+08
S1,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane membrane with CCS,Nm3/year,0.00E+00,257644175.9,3.47E+09
S1,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane chemical with CCS,Nm3/year,0.00E+00,8958089.808,1.21E+08
S1,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane water with CCS,Nm3/year,0.00E+00,8958089.808,1.21E+08
S1,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane PSA with CCS,Nm3/year,0.00E+00,23941089.57,3.22E+08
S1,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic with CCS,Nm3/year,0.00E+00,5985272.394,8.06E+07
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane membrane|Biogenic CO2 emissions,%,1,1,1.01
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane chemical|Biogenic CO2 emissions,%,1,1,1.001
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane water|Biogenic CO2 emissions,%,1,1,1.02
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane PSA|Biogenic CO2 emissions,%,1,1,1.03
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic|Biogenic CO2 emissions,%,1,1,1.0005
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane purification|Biogenic CH4 emissions,%,1,1,1.00E+20
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane membrane|Electricity,%,1,1,1.009642426
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane chemical|Electricity,%,1,1,1.001
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane water|Electricity,%,1,1,1.018
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane PSA|Electricity,%,1,1,1.025
S1,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic|Electricity,%,1,1,1.001
S1,FR,Production|Natural gas|High to low,TWh,1,1,1
S2,FR,Production|Natural gas|Anaerobic digestion CIVE|Biogas,Nm3/year,1.41E+08,3.80E+08,3.59E+08
S2,FR,Production|Natural gas|Anaerobic digestion dedicated crops|Biogas,Nm3/year,9.67E+07,1.22E+07,0.00E+00
S2,FR,Production|Natural gas|Anaerobic digestion grass|Biogas,Nm3/year,1.27E+07,3.54E+08,2.42E+08
S2,FR,Production|Natural gas|Anaerobic digestion biowaste|Biogas,Nm3/year,1.82E+08,0.00E+00,0.00E+00
S2,FR,Production|Natural gas|Anaerobic digestion sewage sludge|Biogas,Nm3/year,0.00E+00,1.50E+07,1.98E+07
S2,FR,Production|Natural gas|Anaerobic digestion agricultural residues|Biogas,Nm3/year,3.54E+07,2.20E+08,2.93E+08
S2,FR,Production|Natural gas|Anaerobic digestion industrial wastewater|Biogas,Nm3/year,1.83E+08,1.56E+07,1.47E+06
S2,FR,Production|Natural gas|Anaerobic digestion animal manure|Biogas,Nm3/year,4.23E+08,3.56E+07,1.10E+07
S2,FR,Production|Natural gas|Pyrogasification|Renewable,Nm3/year,0,0,302000000
S2,FR,Production|Natural gas|Pyrogasification|Fossil,Nm3/year,0,0,201000000
S2,FR,Production|Natural gas|Power to gas,Nm3/year,0,298000000,3222000000
S2,FR,Production|Natural gas|Pyrogasification with CCS|Renewable,Nm3/year,0,0,0
S2,FR,Efficiency|Natural gas|Power to gas|Methanation,%,77,83,85
S2,FR,Production|Natural gas|Imports|Fossil,Nm3/year,38430000000,24908000000,2523000000
S2,FR,Production|Natural gas|Imports|Renewable,Nm3/year,0,0,0
S2,FR,Production|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane,Nm3/year,1.41E+08,3.80E+08,3.61E+08
S2,FR,Production|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane,Nm3/year,9.67E+07,1.22E+07,0.00E+00
S2,FR,Production|Natural gas|Anaerobic digestion grass|Biogas to biomethane,Nm3/year,1.27E+07,3.54E+08,1.97E+08
S2,FR,Production|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane,Nm3/year,1.82E+08,0.00E+00,0.00E+00
S2,FR,Production|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane,Nm3/year,0.00E+00,1.50E+07,1.98E+07
S2,FR,Production|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane,Nm3/year,3.54E+07,2.20E+08,3.25E+08
S2,FR,Production|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane,Nm3/year,1.83E+08,1.56E+07,1.04E+06
S2,FR,Production|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane,Nm3/year,4.23E+08,3.56E+07,1.02E+07
S2,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S2,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S2,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S2,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S2,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S2,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S2,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S2,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S2,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S2,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Generic,%,1,1.043204958,1.064408311
S2,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.232999922,1.373254617
S2,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.828831874,13.69187084
S2,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Generic,%,1,1.043204958,1.064408311
S2,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.235892289,1.378399399
S2,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.828831874,13.69187084
S2,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S2,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.243523008,1.404384514
S2,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S2,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S2,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.233260701,1.384273032
S2,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S2,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Generic,%,1,1.10960602,1.132158988
S2,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.707746329,1.931707307
S2,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Biogenic CH4 emissions,%,1,5.927871313,28.6915773
S2,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane membrane,Nm3/year,3.60E+08,5.71E+09,1.18E+10
S2,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane chemical,Nm3/year,1.25E+07,1.99E+08,4.09E+08
S2,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane water,Nm3/year,1.25E+07,1.99E+08,4.09E+08
S2,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane PSA,Nm3/year,3.35E+07,5.31E+08,1.09E+09
S2,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic,Nm3/year,8.36E+06,1.33E+08,2.73E+08
S2,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane membrane with CCS,Nm3/year,0.00E+00,2.84E+08,3.07E+09
S2,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane chemical with CCS,Nm3/year,0.00E+00,9.89E+06,1.07E+08
S2,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane water with CCS,Nm3/year,0.00E+00,9.89E+06,1.07E+08
S2,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane PSA with CCS,Nm3/year,0.00E+00,2.64E+07,2.86E+08
S2,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic with CCS,Nm3/year,0.00E+00,6.61E+06,7.14E+07
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane membrane|Biogenic CO2 emissions,%,1,1,1.01
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane chemical|Biogenic CO2 emissions,%,1,1,1.001
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane water|Biogenic CO2 emissions,%,1,1,1.02
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane PSA|Biogenic CO2 emissions,%,1,1,1.03
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic|Biogenic CO2 emissions,%,1,1,1.0005
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane purification|Biogenic CH4 emissions,%,1,1,1.00E+20
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane membrane|Electricity,%,1,1,1.009642426
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane chemical|Electricity,%,1,1,1.001
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane water|Electricity,%,1,1,1.018
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane PSA|Electricity,%,1,1,1.025
S2,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic|Electricity,%,1,1,1.001
S2,FR,Production|Natural gas|High to low,TWh,1,1,1
S3 Renew,FR,Production|Natural gas|Anaerobic digestion CIVE|Biogas,Nm3/year,1.41E+08,4.53E+08,4.20E+08
S3 Renew,FR,Production|Natural gas|Anaerobic digestion dedicated crops|Biogas,Nm3/year,9.67E+07,3.12E+07,5.62E+07
S3 Renew,FR,Production|Natural gas|Anaerobic digestion grass|Biogas,Nm3/year,1.27E+07,3.68E+08,3.01E+08
S3 Renew,FR,Production|Natural gas|Anaerobic digestion biowaste|Biogas,Nm3/year,1.82E+08,0.00E+00,0.00E+00
S3 Renew,FR,Production|Natural gas|Anaerobic digestion sewage sludge|Biogas,Nm3/year,0.00E+00,1.50E+07,1.98E+07
S3 Renew,FR,Production|Natural gas|Anaerobic digestion agricultural residues|Biogas,Nm3/year,3.54E+07,1.70E+08,2.79E+08
S3 Renew,FR,Production|Natural gas|Anaerobic digestion industrial wastewater|Biogas,Nm3/year,1.83E+08,1.56E+07,1.63E+06
S3 Renew,FR,Production|Natural gas|Anaerobic digestion animal manure|Biogas,Nm3/year,4.23E+08,3.92E+07,2.29E+07
S3 Renew,FR,Production|Natural gas|Pyrogasification|Renewable,Nm3/year,0,43000000,4848000000
S3 Renew,FR,Production|Natural gas|Pyrogasification|Fossil,Nm3/year,0,0,1881000000
S3 Renew,FR,Production|Natural gas|Pyrogasification with CCS|Renewable,Nm3/year,0,0,0
S3 Renew,FR,Production|Natural gas|Power to gas,Nm3/year,0,325000000,2047000000
